label,wlasl_gloss,video_id,instance_id,signer_id,source,url,frame_start,frame_end,fps,bbox_x1,bbox_y1,bbox_x2,bbox_y2
HOW,how,28210,9,11,signingsavvy,https://www.signingsavvy.com/signs/mp4/5/5874.mp4,1,-1,25,74,4,218,192
HOW,how,28201,10,8,spreadthesign,https://media.spreadthesign.com/video/mp4/13/456602.mp4,1,-1,25,51,0,255,240
HOW,how,67776,11,109,asllex,https://youtu.be/X9k65VXITzY,1,-1,25,89,17,376,360
HOW,how,28211,12,11,signingsavvy,https://www.signingsavvy.com/signs/mp4/5/5875.mp4,1,-1,25,77,5,217,192
HOW,how,28212,13,5,aslu,https://www.youtube.com/watch?v=awmySeWaTkk,1,-1,25,250,0,951,720
HOW,how,28213,14,30,aslpro,http://www.aslpro.com/main/h/how.swf,1,-1,25,0,6,229,240
HOW,how,28214,15,12,aslsearch,http://www.aslsearch.com/signs/videos/how.mp4,1,-1,25,176,54,560,400
HOW,how,28202,16,36,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/how2.mp4,1,-1,25,223,16,527,414
HOW,how,28203,17,36,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/how.mp4,1,-1,25,195,15,548,414
HOW,how,28204,18,46,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20How-4-FrL86gJFo.mp4,1,-1,25,634,35,1554,1080
WHY,why,63279,0,9,asl5200,https://www.youtube.com/watch?v=A5dihMAjeTE,2236,2308,25,0,0,360,240
WHY,why,70213,2,121,northtexas,https://www.youtube.com/watch?v=hjS0dQDgbjo,2440,2526,25,98,25,275,240
WHY,why,63283,3,46,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Why-1I7SY-H47dU.mp4,1,-1,25,272,12,1167,1080
WHY,why,63284,4,4,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Why-oOzdNq6PhDc.mp4,1,-1,25,506,80,1544,1080
WHY,why,63285,5,13,asldeafined,https://media.asldeafined.com/vocabulary/1468928387.7740.mp4,1,-1,25,101,2,514,480
WHY,why,63286,6,14,handspeak,https://www.handspeak.com/word/w/why.mp4,1,-1,25,54,0,568,480
WHY,why,63287,7,11,signingsavvy,https://www.signingsavvy.com/signs/mp4/6/6973.mp4,1,-1,25,63,14,223,192
WHY,why,63288,8,11,signingsavvy,https://www.signingsavvy.com/signs/mp4/8/8837.mp4,1,-1,25,48,5,213,192
WHY,why,66781,9,88,aslsignbank,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHY-1431.mp4,1,-1,25,169,6,479,370
WHY,why,67067,10,109,asllex,https://youtu.be/Bp4hwb11MXo,1,-1,25,94,21,369,360
WHY,why,63289,11,11,signingsavvy,https://www.signingsavvy.com/signs/mp4/8/8838.mp4,1,-1,25,63,12,209,192
WHY,why,63290,12,80,nabboud,https://www.youtube.com/watch?v=-iJt0VZWBcA,1,-1,25,325,122,837,720
WHY,why,63291,13,87,aslpro,http://www.aslpro.com/main/w/why.swf,1,-1,25,25,7,227,240
WHY,why,63292,14,12,aslsearch,http://www.aslsearch.com/signs/videos/why.mp4,1,-1,25,178,58,544,400
WHY,why,63280,15,42,spreadthesign,https://media.spreadthesign.com/video/mp4/13/51068.mp4,1,-1,25,18,0,293,240
WHY,why,63281,16,36,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/why.mp4,1,-1,25,224,12,528,414
WHY,why,63282,17,45,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20No%20Eye%2C%20Why-YoWvmEgpP9A.mp4,1,-1,25,721,93,1375,1080
UNDERSTAND,understand,60543,0,9,asl5200,https://www.youtube.com/watch?v=aCRQIlk5kh0,257,299,25,0,0,360,240
UNDERSTAND,understand,60553,1,5,aslu,https://www.youtube.com/watch?v=5N10dIavSYc,1,-1,25,313,38,925,720
UNDERSTAND,understand,70215,2,121,northtexas,https://www.youtube.com/watch?v=hjS0dQDgbjo,2846,2924,25,104,27,277,240
UNDERSTAND,understand,60551,3,10,signingsavvy,https://www.signingsavvy.com/signs/mp4/23/23293.mp4,1,-1,25,83,10,225,192
UNDERSTAND,understand,66704,4,93,aslsignbank,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/UN/UNDERSTAND-311.mp4,1,-1,25,182,36,461,370
UNDERSTAND,understand,67018,5,109,asllex,https://youtu.be/-5J6ZDndBxw,1,-1,25,107,28,368,360
UNDERSTAND,understand,60545,6,56,spreadthesign,https://media.spreadthesign.com/video/mp4/13/50869.mp4,1,-1,25,41,0,271,240
UNDERSTAND,understand,60546,7,6,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Understand-zgYUzElmp1k.mp4,1,-1,25,669,75,1604,1080
UNDERSTAND,understand,60554,8,82,scott,https://www.youtube.com/watch?v=zOrPlZruN0Y,1,-1,25,273,5,848,720
UNDERSTAND,understand,60547,9,13,asldeafined,https://media.asldeafined.com/vocabulary/1468924808.7518.mp4,1,-1,25,110,0,518,480
UNDERSTAND,understand,60555,10,87,aslpro,http://www.aslpro.com/main/u/understand.swf,1,-1,25,22,7,223,240
UNDERSTAND,understand,60548,11,15,asldeafined,https://media.asldeafined.com/vocabulary/1522767381.9090.mp4,1,-1,25,148,31,522,480
UNDERSTAND,understand,60556,12,12,aslsearch,http://www.aslsearch.com/signs/videos/understand.mp4,1,-1,25,156,59,529,400
UNDERSTAND,understand,60550,14,20,handspeak,https://www.handspeak.com/word/u/understand.mp4,1,-1,25,60,16,271,240
DEAF,deaf,14855,0,9,asl5200,https://www.youtube.com/watch?v=ChIupJBcxjs,497,543,25,0,0,360,240
DEAF,deaf,70015,1,121,northtexas,https://www.youtube.com/watch?v=25ymRY7hbjs,4420,4511,25,163,40,401,360
DEAF,deaf,68586,2,113,lillybauer,https://www.youtube.com/watch?v=J9hiREjgVe0,80,137,25,102,6,563,360
DEAF,deaf,68033,3,109,valencia-asl,https://www.youtube.com/watch?v=Qvn5RGyb0po,1,-1,25,275,0,1053,720
DEAF,deaf,14899,4,5,aslu,https://www.youtube.com/watch?v=sP4e9vRUCYM,1,-1,25,320,43,932,720
DEAF,deaf,14900,5,69,nabboud,https://www.youtube.com/watch?v=YsLUNOu9jXU,1,-1,25,320,54,842,720
DEAF,deaf,14882,6,36,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/deaf.mp4,1,-1,25,186,15,525,414
DEAF,deaf,14901,7,16,aslpro,http://www.aslpro.com/main/d/deaf_1.swf,1,-1,25,22,18,199,240
DEAF,deaf,14903,9,12,aslsearch,http://www.aslsearch.com/signs/videos/deaf.mp4,1,-1,25,170,62,532,400
DEAF,deaf,14883,10,45,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf%202-1tMYCoZB0lE.mp4,1,-1,25,738,111,1463,1080
DEAF,deaf,14884,11,4,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf%202-VoHLEG8FIH4.mp4,1,-1,25,677,59,1527,1061
DEAF,deaf,14885,12,45,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf-bHRhz2geOTA.mp4,1,-1,25,727,115,1483,1078
DEAF,deaf,14886,13,4,signschool,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Deaf.mp4,1,-1,25,445,35,1030,709
DEAF,deaf,65445,14,90,aslsignbank,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DEAF-103.mp4,1,-1,25,170,15,476,370
DEAF,deaf,14887,15,59,asldeafined,https://media.asldeafined.com/vocabulary/1466906743.302.mp4,1,-1,25,111,30,517,480
DEAF,deaf,14888,16,15,asldeafined,https://media.asldeafined.com/vocabulary/1522766619.2346.mp4,1,-1,25,95,28,530,480
DEAF,deaf,14889,17,14,handspeak,https://www.handspeak.com/word/d/deaf2.mp4,1,-1,25,36,0,527,480
DEAF,deaf,14891,20,20,handspeak,https://www.handspeak.com/word/d/deaf.mp4,1,-1,25,30,0,526,480
DEAF,deaf,14893,21,10,signingsavvy,https://www.signingsavvy.com/signs/mp4/23/23016.mp4,1,-1,25,66,24,205,192
DEAF,deaf,14894,22,10,signingsavvy,https://www.signingsavvy.com/signs/mp4/23/23017.mp4,1,-1,25,60,24,206,192
DEAF,deaf,14895,23,69,nabboud,https://www.youtube.com/watch?v=5Dr7V1fbTFU,1,-1,25,372,54,842,720
DEAF,deaf,14896,24,47,scott,https://www.youtube.com/watch?v=IgT0jDp56ZM,1,-1,25,341,30,910,720
DEAF,deaf,14898,26,5,aslu,https://www.youtube.com/watch?v=ofL3HMkLDOc,1,-1,25,334,35,942,720
INTERPRETER,interpreter,30256,0,9,asl5200,https://www.youtube.com/watch?v=K1YuKDdDp_k,1499,1555,25,0,0,360,240
INTERPRETER,interpreter,65954,1,96,aslsignbank,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IN/INTERPRETER-1722.mp4,1,-1,25,204,36,509,369
INTERPRETER,interpreter,67795,2,109,asllex,https://youtu.be/tksEwBhbBm4,1,-1,25,95,18,372,360
INTERPRETER,interpreter,30257,3,35,spreadthesign,https://media.spreadthesign.com/video/mp4/13/51869.mp4,1,-1,25,42,0,269,240
INTERPRETER,interpreter,30258,4,21,asldeafined,https://media.asldeafined.com/vocabulary/1468668022.8755.mp4,1,-1,25,79,10,572,480
INTERPRETER,interpreter,30259,5,14,handspeak,https://www.handspeak.com/word/i/interpreter.mp4,1,-1,25,48,0,280,240
INTERPRETER,interpreter,30260,6,10,signingsavvy,https://www.signingsavvy.com/signs/mp4/22/22786.mp4,1,-1,25,69,20,217,192
INTERPRETER,interpreter,30261,7,5,aslu,https://www.youtube.com/watch?v=-ydIEL6j0Gc,1,-1,25,357,33,915,720
INTERPRETER,interpreter,30262,8,41,aslsearch,http://www.aslsearch.com/signs/videos/interpreter.mp4,1,-1,25,236,43,507,400
